Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
80,input/WOFF2\Firefox 2023-05-22 08.12 profile.json,26983146,6138.434782608696,0.0027678,171.332,108.749,123.377,126.615
81,input/WOFF2\Firefox 2023-05-22 08.13 profile(1).json,26618327,7994.482758620689,0.0023441166669999998,146.539,89.544,102.726,103.329
82,input/WOFF2\Firefox 2023-05-22 08.13 profile(2).json,26524524,5999.894039735099,0.002672795833,156.627,93.953,95.414,110.547
83,input/WOFF2\Firefox 2023-05-22 08.13 profile.json,28771570,6171.428571428572,0.002572204166,157.83,98.663,107.478,122.462
84,input/WOFF2\Firefox 2023-05-22 08.14 profile(1).json,26251220,5067.456790123457,0.002636054167,163.667,77.425,112.226,120.026
85,input/WOFF2\Firefox 2023-05-22 08.14 profile(2).json,28272489,5009.175141242938,0.002958358334,173.245,97.762,113.569,129.849
86,input/WOFF2\Firefox 2023-05-22 08.14 profile.json,27516402,9188.587412587412,0.002304954166,149.424,93.042,101.573,115.049
87,input/WOFF2\Firefox 2023-05-22 08.15 profile(1).json,29537523,6248.0,0.0027787375,168.132,72.054,114.484,125.451
88,input/WOFF2\Firefox 2023-05-22 08.15 profile.json,28213109,5127.028901734104,0.002745545833,171.564,107.989,120.311,124.337
89,input/WOFF2\Firefox 2023-05-22 08.16 profile(1).json,27618229,6156.0,0.0026043125,157.639,103.928,119.71,123.49
90,input/WOFF2\Firefox 2023-05-22 08.16 profile(2).json,26800528,7106.133333333333,0.002509716666,152.224,83.889,95.487,109.33
91,input/WOFF2\Firefox 2023-05-22 08.16 profile.json,29070605,6931.179487179487,0.0024345625,145.406,82.05,91.543,103.357
92,input/WOFF2\Firefox 2023-05-22 08.17 profile(1).json,27360062,5358.011834319526,0.002511254166,170.272,90.514,120.297,125.09
93,input/WOFF2\Firefox 2023-05-22 08.17 profile.json,28358147,4039.2648648648646,0.003396104167,205.661,123.481,155.725,168.877
94,input/WOFF2\Firefox 2023-05-22 08.18 profile(1).json,28692467,3843.5652173913045,0.003019175,186.189,117.666,120.678,143.454
95,input/WOFF2\Firefox 2023-05-22 08.18 profile(2).json,27029270,7585.035294117647,0.0028934125,170.075,110.981,111.614,127.656
96,input/WOFF2\Firefox 2023-05-22 08.18 profile.json,27470472,6718.304635761589,0.002424604167,151.794,87.816,102.263,108.603
97,input/WOFF2\Firefox 2023-05-22 08.19 profile(1).json,27293170,7754.025316455696,0.002443508333,153.475,83.028,96.004,109.019
98,input/WOFF2\Firefox 2023-05-22 08.19 profile.json,27210577,7105.263157894737,0.002577766667,155.091,82.393,110.811,114.761
99,input/WOFF2\Firefox 2023-05-22 08.20 profile(1).json,28109358,4941.686746987952,0.002719079166,167.047,83.519,118.21,124.465
100,input/WOFF2\Firefox 2023-05-22 08.20 profile(2).json,27701883,6510.461538461538,0.00260355,156.912,104.777,114.011,115.849
101,input/WOFF2\Firefox 2023-05-22 08.20 profile.json,26528343,4942.139534883721,0.002792179167,172.119,103.491,130.658,131.793
102,input/WOFF2\Firefox 2023-05-22 08.21 profile(1).json,26760193,4049.1685393258426,0.002933129167,182.886,75.816,127.402,133.272
103,input/WOFF2\Firefox 2023-05-22 08.21 profile.json,28798104,7773.730496453901,0.002537958334,161.59,98.924,101.201,116.947
104,input/WOFF2\Firefox 2023-05-22 08.22 profile(1).json,27357031,7304.202531645569,0.002428641667,156.004,88.767,100.033,114.313
