Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
0,input/WOFF\Firefox 2023-05-21 20.08 profile.json,27929064,4126.775956284153,0.002826979167,181.689,90.627,114.38,138.809
1,input/WOFF\Firefox 2023-05-21 20.09 profile(1).json,28687536,6534.0952380952385,0.002782791667,169.218,95.138,109.702,125.657
2,input/WOFF\Firefox 2023-05-21 20.09 profile.json,27580342,3318.5251396648046,0.002607854167,174.63,117.807,125.644,138.232
3,input/WOFF\Firefox 2023-05-21 20.10 profile(1).json,30299753,5173.6,0.002533416667,178.481,111.231,122.764,138.351
4,input/WOFF\Firefox 2023-05-21 20.10 profile.json,28178005,7998.471337579618,0.0026637958329999998,168.755,99.897,110.362,123.152
5,input/WOFF\Firefox 2023-05-21 20.11 profile(1).json,29594878,5404.689655172414,0.002641854167,162.355,99.923,108.739,131.784
6,input/WOFF\Firefox 2023-05-21 20.11 profile.json,27784373,3880.5714285714284,0.002839758333,179.279,117.234,126.598,137.726
7,input/WOFF\Firefox 2023-05-21 20.12 profile(1).json,29593630,6700.240963855422,0.0027112583329999998,173.747,91.011,121.689,134.876
8,input/WOFF\Firefox 2023-05-21 20.12 profile(2).json,29854586,3612.0,0.0025463625,166.202,87.283,121.276,131.395
9,input/WOFF\Firefox 2023-05-21 20.12 profile.json,28948710,6487.763313609467,0.002655,169.574,90.413,110.219,125.21
10,input/WOFF\Firefox 2023-05-21 20.13 profile(1).json,28701390,5032.546583850932,0.002247029166,166.894,104.441,120.417,129.875
11,input/WOFF\Firefox 2023-05-21 20.14 profile(1).json,27704125,5460.049382716049,0.0027794916669999998,176.656,98.447,124.746,137.452
12,input/WOFF\Firefox 2023-05-21 20.14 profile(2).json,30255571,5606.945054945055,0.002880408333,177.601,99.255,115.771,138.834
13,input/WOFF\Firefox 2023-05-21 20.14 profile.json,29130474,3442.4406779661017,0.002712975,178.122,109.446,126.986,136.765
14,input/WOFF\Firefox 2023-05-21 20.15 profile(1).json,28972756,10621.31543624161,0.003111208333,196.04,128.532,137.984,157.562
15,input/WOFF\Firefox 2023-05-21 20.15 profile.json,27986527,8182.024691358025,0.002715895833,168.765,105.769,111.418,126.525
16,input/WOFF\Firefox 2023-05-21 20.16 profile(1).json,29471162,8835.7,0.002751470834,173.763,102.524,122.485,133.142
17,input/WOFF\Firefox 2023-05-21 20.16 profile(2).json,28768943,4489.217391304348,0.002917229167,195.145,132.366,139.365,156.199
18,input/WOFF\Firefox 2023-05-21 20.16 profile.json,29084265,7131.636363636364,0.0028730083339999998,185.969,91.148,125.386,142.763
19,input/WOFF\Firefox 2023-05-21 20.17 profile(1).json,28533568,5073.254901960784,0.0027292125,168.351,103.61,111.478,125.631
20,input/WOFF\Firefox 2023-05-21 20.17 profile.json,28318382,4660.137931034483,0.002931270833,180.105,92.103,131.128,141.143
21,input/WOFF\Firefox 2023-05-21 20.18 profile(2).json,28636918,6775.0,0.0025222375,165.011,99.883,115.23,125.506
22,input/WOFF\Firefox 2023-05-21 20.18 profile.json,29181524,7295.90303030303,0.0028128,171.407,92.55,110.487,123.388
23,input/WOFF\Firefox 2023-05-21 20.19 profile(1).json,29082834,9320.421052631578,0.0026572875,164.172,97.202,112.751,124.842
24,input/WOFF\Firefox 2023-05-21 20.19 profile.json,28460247,6287.558620689655,0.002266408334,153.528,99.641,114.794,124.147
25,input/WOFF\Firefox 2023-05-21 20.20 profile(1).json,28535609,6600.138728323699,0.002788291667,176.7,84.585,120.799,137.825
26,input/WOFF\Firefox 2023-05-21 20.20 profile(2).json,28523933,5793.85635359116,0.002837816667,180.092,107.212,127.609,137.062
27,input/WOFF\Firefox 2023-05-21 20.20 profile.json,28755034,6425.815950920245,0.003905783333,250.057,99.199,166.486,206.364
28,input/WOFF\Firefox 2023-05-21 20.21 profile(1).json,27470903,3716.137931034483,0.0030919458329999997,197.041,102.919,152.055,154.792
29,input/WOFF\Firefox 2023-05-21 20.21 profile.json,29771372,4777.341040462427,0.002815583333,175.137,101.11,132.281,136.006
30,input/WOFF\Firefox 2023-05-21 20.22 profile(1).json,28708163,6030.347826086957,0.0032786625,202.718,132.91,148.429,164.151
31,input/WOFF\Firefox 2023-05-21 20.22 profile(2).json,29111232,8867.27485380117,0.003033433333,190.099,98.406,133.06,146.932
32,input/WOFF\Firefox 2023-05-21 20.22 profile.json,26852718,4591.625730994152,0.00255375,160.659,90.834,108.113,114.692
33,input/WOFF\Firefox 2023-05-21 20.23 profile(1).json,27945348,5521.192546583851,0.0032256375,195.874,119.058,135.906,154.792
34,input/WOFF\Firefox 2023-05-21 20.23 profile(2).json,27177887,7929.710344827587,0.002667154167,172.064,107.226,114.601,131.211
35,input/WOFF\Firefox 2023-05-21 20.23 profile.json,28109868,11511.384615384615,0.002812483334,173.013,112.51,113.308,129.867
36,input/WOFF\Firefox 2023-05-21 20.24 profile.json,29203557,7421.633136094674,0.002768983333,175.949,109.736,126.991,134.282
37,input/WOFF\Firefox 2023-05-21 20.25 profile(1).json,28016957,7348.449704142012,0.002493445833,169.988,100.752,116.873,131.482
38,input/WOFF\Firefox 2023-05-21 20.25 profile(2).json,26741608,4709.748502994012,0.0029206125,184.96,120.507,133.519,142.053
39,input/WOFF\Firefox 2023-05-21 20.25 profile.json,27023282,6651.037974683544,0.002185191667,164.991,90.45,109.851,118.256
40,input/WOFF\Firefox 2023-05-21 20.26 profile(1).json,28512038,9392.0,0.0023679125,163.524,104.065,111.744,122.561
41,input/WOFF\Firefox 2023-05-21 20.26 profile.json,29258487,10787.157894736842,0.002432366667,165.187,95.121,116.15,125.349
42,input/WOFF\Firefox 2023-05-21 20.27 profile(1).json,28987820,6971.484662576687,0.002709329167,165.582,107.33,121.904,125.727
43,input/WOFF\Firefox 2023-05-21 20.27 profile(2).json,29192257,4802.892655367232,0.002959816667,171.02,104.744,124.118,132.259
44,input/WOFF\Firefox 2023-05-21 20.27 profile.json,28065133,7498.538922155689,0.00273055,166.048,95.335,116.091,121.406
45,input/WOFF\Firefox 2023-05-21 20.28 profile(1).json,28513929,4472.236686390533,0.003342075,214.28,149.916,170.411,174.515
46,input/WOFF\Firefox 2023-05-21 20.28 profile.json,27613137,8124.3835616438355,0.003135316667,194.887,127.687,141.267,152.892
47,input/WOFF\Firefox 2023-05-21 20.29 profile(1).json,28009186,4938.699386503067,0.002736241667,171.444,110.795,123.969,131.334
48,input/WOFF\Firefox 2023-05-21 20.29 profile(2).json,27782964,4520.911392405063,0.002697245834,168.327,105.433,119.678,125.064
49,input/WOFF\Firefox 2023-05-21 20.29 profile.json,28635794,8231.720930232557,0.002626820833,185.686,114.862,126.555,141.434
50,input/WOFF\Firefox 2023-05-21 20.30 profile(1).json,29178146,5986.360655737705,0.0027196875,186.945,124.506,137.649,151.351
51,input/WOFF\Firefox 2023-05-21 20.30 profile.json,29635453,4778.10989010989,0.0029433375,181.451,102.589,118.065,140.407
52,input/WOFF\Firefox 2023-05-21 20.31 profile(1).json,29753386,3823.8288770053477,0.0031372375,197.981,120.269,143.494,156.879
53,input/WOFF\Firefox 2023-05-21 20.31 profile(2).json,30401638,5553.8983050847455,0.0028239666669999997,176.795,96.389,112.275,131.986
54,input/WOFF\Firefox 2023-05-21 20.31 profile.json,28398529,4788.494382022472,0.002933975,184.628,105.201,116.711,137.415
55,input/WOFF\Firefox 2023-05-21 20.32 profile(1).json,27321812,5158.457831325301,0.002778241667,193.474,116.248,144.583,151.615
56,input/WOFF\Firefox 2023-05-21 20.32 profile.json,27467505,5876.0,0.0026109958339999998,170.749,119.052,124.489,135.889
57,input/WOFF\Firefox 2023-05-21 20.33 profile(1).json,27766253,7636.025806451613,0.002455416666,169.718,107.879,123.333,141.085
58,input/WOFF\Firefox 2023-05-21 20.33 profile(2).json,28596562,8902.062111801242,0.002879629167,181.859,114.633,136.243,142.531
59,input/WOFF\Firefox 2023-05-21 20.33 profile.json,27967933,3970.070588235294,0.0028772875,175.71,95.027,126.281,134.264
60,input/WOFF\Firefox 2023-05-21 20.34 profile(1).json,28521566,10233.297297297297,0.002747595833,176.566,112.558,143.148,146.137
61,input/WOFF\Firefox 2023-05-21 20.34 profile.json,28487721,5865.5621301775145,0.002724275,171.422,91.834,124.008,131.212
62,input/WOFF\Firefox 2023-05-21 20.35 profile(1).json,26986863,8257.434482758621,0.0024064625,155.157,98.071,112.355,118.029
63,input/WOFF\Firefox 2023-05-21 20.35 profile(2).json,28438694,5621.652694610779,0.002784720833,175.152,114.319,118.181,138.084
64,input/WOFF\Firefox 2023-05-21 20.35 profile.json,29503121,6448.658823529412,0.0024862708339999998,166.691,102.25,116.237,123.085
65,input/WOFF\Firefox 2023-05-21 20.36 profile(1).json,28335606,8185.488372093023,0.002485829166,176.605,102.537,115.714,135.046
66,input/WOFF\Firefox 2023-05-21 20.36 profile.json,28891654,7341.7,0.0025652125,160.712,93.013,107.28,121.769
67,input/WOFF\Firefox 2023-05-21 20.37 profile(1).json,28391351,8863.673469387755,0.002708029167,166.748,106.76,117.513,128.609
68,input/WOFF\Firefox 2023-05-21 20.37 profile(2).json,27470702,3795.6444444444446,0.002869533333,179.508,106.289,132.501,139.725
69,input/WOFF\Firefox 2023-05-21 20.37 profile.json,28397915,5011.351351351352,0.002687833334,169.218,90.874,123.968,127.78
70,input/WOFF\Firefox 2023-05-21 20.38 profile(1).json,27951690,4476.251428571429,0.002650758333,171.349,108.61,121.314,132.983
71,input/WOFF\Firefox 2023-05-21 20.38 profile.json,28305950,6019.525423728814,0.0025132125,166.609,116.557,128.958,139.94
72,input/WOFF\Firefox 2023-05-21 20.39 profile(1).json,29828747,4927.238095238095,0.0027222125,175.689,112.269,125.253,139.703
73,input/WOFF\Firefox 2023-05-21 20.39 profile(2).json,28429630,4939.885714285714,0.002844108333,172.321,104.874,124.922,129.057
74,input/WOFF\Firefox 2023-05-21 20.39 profile.json,28535112,6281.9889502762435,0.002637729166,178.929,106.941,118.119,133.18
75,input/WOFF\Firefox 2023-05-21 20.40 profile(1).json,28590739,6896.691358024691,0.0027563875,173.904,98.572,123.424,133.506
76,input/WOFF\Firefox 2023-05-21 20.40 profile.json,28831845,11584.309677419355,0.002309629167,150.153,84.457,98.896,113.848
77,input/WOFF\Firefox 2023-05-21 20.41 profile(1).json,28216599,6396.0236686390535,0.002767645833,171.567,109.065,120.044,132.073
78,input/WOFF\Firefox 2023-05-21 20.41 profile(2).json,29319903,7125.299363057325,0.002704779166,171.49,97.538,118.426,129.907
79,input/WOFF\Firefox 2023-05-21 20.41 profile.json,26752351,5320.553459119496,0.002941816667,177.224,119.974,125.605,129.527
80,input/WOFF\Firefox 2023-05-21 20.42 profile(1).json,29754649,5917.575757575758,0.002872779167,177.532,111.015,123.052,143.073
81,input/WOFF\Firefox 2023-05-21 20.42 profile.json,29098609,7926.829268292683,0.002459233333,162.649,101.317,115.541,126.282
82,input/WOFF\Firefox 2023-05-21 20.43 profile(1).json,29338916,8199.65644171779,0.002761554167,163.843,101.782,117.78,127.379
83,input/WOFF\Firefox 2023-05-21 20.43 profile.json,28930805,6994.476190476191,0.002716525,170.695,93.31,107.322,124.463
84,input/WOFF\Firefox 2023-05-21 20.44 profile(1).json,29778496,4987.3258426966295,0.003054391666,188.521,98.797,137.634,144.67
85,input/WOFF\Firefox 2023-05-21 20.44 profile(2).json,29208287,8125.554140127389,0.002757608333,169.393,97.577,119.915,127.399
86,input/WOFF\Firefox 2023-05-21 20.44 profile.json,29412421,5152.521739130435,0.002960333333,190.378,103.57,134.5,152.281
87,input/WOFF\Firefox 2023-05-21 20.45 profile(1).json,28053641,6349.422818791946,0.002876483334,166.277,90.185,108.663,119.858
88,input/WOFF\Firefox 2023-05-21 20.45 profile.json,28952092,6842.534161490683,0.002783258333,172.537,81.944,120.878,133.776
89,input/WOFF\Firefox 2023-05-21 20.46 profile(1).json,28323012,3534.315789473684,0.002942204166,180.396,116.211,135.703,143.876
90,input/WOFF\Firefox 2023-05-21 20.46 profile(2).json,27332067,4472.526946107784,0.002692983333,162.788,92.444,102.003,118.696
91,input/WOFF\Firefox 2023-05-21 20.46 profile.json,29341999,6429.769696969697,0.0024043375,166.551,100.161,118.769,128.831
92,input/WOFF\Firefox 2023-05-21 20.47 profile(1).json,27293868,4963.238095238095,0.0025499458339999998,162.153,115.423,115.322,131.388
93,input/WOFF\Firefox 2023-05-21 20.47 profile.json,28014952,5506.909090909091,0.002641104167,163.548,99.745,112.639,120.188
94,input/WOFF\Firefox 2023-05-21 20.48 profile(1).json,28157225,6556.4662576687115,0.0025433125,165.603,94.404,109.52,117.794
95,input/WOFF\Firefox 2023-05-21 20.48 profile(2).json,29326415,5848.6511627906975,0.0027168083329999998,173.753,103.293,118.537,132.448
96,input/WOFF\Firefox 2023-05-21 20.48 profile.json,30595822,5337.469387755102,0.002938683334,178.532,87.653,127.718,136.074
97,input/WOFF\Firefox 2023-05-21 20.49 profile(1).json,30461846,5241.422222222222,0.0027318041669999998,171.23,104.602,126.354,131.35
98,input/WOFF\Firefox 2023-05-21 20.49 profile.json,28941464,4274.854054054054,0.003003804167,189.195,115.764,140.719,147.592
99,input/WOFF\Firefox 2023-05-21 20.50 profile(1).json,28035631,6780.130718954249,0.002683475,165.509,99.469,123.769,130.466
100,input/WOFF\Firefox 2023-05-21 20.50 profile(2).json,28834924,4973.197740112994,0.002827495834,173.457,101.117,121.607,130.173
101,input/WOFF\Firefox 2023-05-21 20.50 profile.json,30512573,5534.294416243655,0.002963070833,189.881,97.677,127.091,145.87
102,input/WOFF\Firefox 2023-05-21 20.51 profile.json,27540429,6184.4,0.002721354166,170.089,105.47,129.772,126.942
103,input/WOFF\Firefox 2023-05-21 20.52 profile(1).json,28197846,4534.243902439024,0.003081658333,183.134,87.451,131.882,141.051
104,input/WOFF\Firefox 2023-05-21 20.52 profile(2).json,28459882,5475.881656804734,0.002695575,182.579,122.26,142.793,142.218
105,input/WOFF\Firefox 2023-05-21 20.52 profile.json,28961933,10105.411764705883,0.002530720834,160.291,92.328,110.419,121.678
106,input/WOFF\Firefox 2023-05-21 20.53 profile(1).json,28261649,11163.888888888889,0.002275295834,161.439,96.577,103.512,119.834
107,input/WOFF\Firefox 2023-05-21 20.53 profile.json,27092697,6384.6274509803925,0.002586870833,161.564,107.238,118.617,130.471
108,input/WOFF\Firefox 2023-05-21 20.54 profile(1).json,29506009,9680.6,0.002601066667,160.676,101.425,116.229,123.578
109,input/WOFF\Firefox 2023-05-21 20.54 profile(2).json,27589897,4139.804878048781,0.0029880958329999998,186.409,125.961,144.011,143.867
110,input/WOFF\Firefox 2023-05-21 20.54 profile.json,27037069,6064.862275449102,0.0029084,188.527,110.251,149.747,148.322
111,input/WOFF\Firefox 2023-05-21 20.55 profile(1).json,28729318,4443.413333333333,0.002888845833,171.021,110.473,125.507,135.267
112,input/WOFF\Firefox 2023-05-21 20.55 profile.json,26106886,6499.885714285714,0.002656491666,166.42,105.899,129.005,131.57
113,input/WOFF\Firefox 2023-05-21 20.56 profile(1).json,29046387,5119.454545454545,0.00262555,175.788,104.715,122.352,143.309
114,input/WOFF\Firefox 2023-05-21 20.56 profile(2).json,29078077,10800.109589041096,0.002645166667,164.499,91.697,102.82,121.359
115,input/WOFF\Firefox 2023-05-21 20.56 profile.json,28360688,8552.944099378881,0.002653075,170.127,108.761,123.501,136.654
116,input/WOFF\Firefox 2023-05-21 20.57 profile.json,28943226,6656.315789473684,0.00249785,155.079,97.143,106.514,126.878
117,input/WOFF\Firefox 2023-05-21 20.58 profile(2).json,30158822,5373.8378378378375,0.003059570834,187.029,117.02,130.023,144.105
118,input/WOFF\Firefox 2023-05-21 20.58 profile.json,28880023,6265.777777777777,0.0023667875,148.69,91.284,98.224,112.919
119,input/WOFF\Firefox 2023-05-21 20.59 profile(1).json,27640721,4497.570552147239,0.002492925,157.2,96.195,118.527,121.115
120,input/WOFF\Firefox 2023-05-21 20.59 profile.json,29970878,5567.899371069182,0.0024684625,161.881,102.71,120.124,120.041
121,input/WOFF\Firefox 2023-05-21 21.00 profile(1).json,30170554,7025.0114942528735,0.002602666667,165.703,99.056,116.404,126.746
122,input/WOFF\Firefox 2023-05-21 21.00 profile(2).json,28812789,7588.335483870967,0.0028189375,169.256,106.989,116.871,127.528
123,input/WOFF\Firefox 2023-05-21 21.00 profile.json,27418789,4931.8,0.002605375,174.204,109.264,133.827,132.546
124,input/WOFF\Firefox 2023-05-21 21.01 profile(1).json,28952617,7780.869565217391,0.0020778125,147.395,90.907,109.575,118.164
125,input/WOFF\Firefox 2023-05-21 21.01 profile.json,28040918,7114.105263157895,0.0023314125,155.23,102.029,116.07,126.306
126,input/WOFF\Firefox 2023-05-21 21.02 profile(1).json,28089037,5441.788235294118,0.0026265625,180.901,118.731,119.312,138.111
127,input/WOFF\Firefox 2023-05-21 21.02 profile(2).json,28698171,5423.537572254335,0.002226604167,180.325,115.664,132.944,137.531
128,input/WOFF\Firefox 2023-05-21 21.02 profile.json,29271970,7759.147928994083,0.0028608125,175.682,107.343,120.0,134.796
129,input/WOFF\Firefox 2023-05-21 21.03 profile(1).json,28323585,8349.142857142857,0.002597525,172.039,101.932,117.739,131.669
130,input/WOFF\Firefox 2023-05-21 21.03 profile.json,28374544,4559.260115606937,0.002725954167,177.449,117.751,126.2,138.184
131,input/WOFF\Firefox 2023-05-21 21.04 profile(1).json,28060612,5602.683229813664,0.003099308334,186.082,104.327,136.932,145.118
132,input/WOFF\Firefox 2023-05-21 21.04 profile(2).json,29710902,4837.010989010989,0.0029144375,184.727,123.541,132.109,143.443
133,input/WOFF\Firefox 2023-05-21 21.04 profile.json,28918551,6075.076923076923,0.002756208334,168.414,93.61,106.686,120.802
134,input/WOFF\Firefox 2023-05-21 21.05 profile(1).json,27076820,5657.5609756097565,0.002362979167,160.598,94.359,116.729,130.137
135,input/WOFF\Firefox 2023-05-21 21.05 profile(2).json,27922560,6600.944099378882,0.002447979167,157.251,96.021,112.641,120.937
136,input/WOFF\Firefox 2023-05-21 21.05 profile.json,28237143,12092.736842105263,0.0024904625,156.172,88.3,102.721,119.348
137,input/WOFF\Firefox 2023-05-21 21.06 profile(1).json,30192946,4917.475935828877,0.0027174625,177.512,100.606,113.622,137.481
138,input/WOFF\Firefox 2023-05-21 21.06 profile.json,28804522,6210.556213017751,0.00282965,181.677,117.162,126.542,140.01
139,input/WOFF\Firefox 2023-05-21 21.07 profile(1).json,28366206,6895.058823529412,0.002409466667,155.711,94.784,102.973,118.026
140,input/WOFF\Firefox 2023-05-21 21.07 profile(2).json,30114332,6237.155555555555,0.0028669375,178.967,112.208,124.976,138.101
141,input/WOFF\Firefox 2023-05-21 21.07 profile.json,27344874,6804.80981595092,0.002712270833,172.261,116.12,137.145,141.171
142,input/WOFF\Firefox 2023-05-21 21.08 profile(1).json,28120046,5920.454545454545,0.0028504625,175.902,105.241,124.052,133.66
143,input/WOFF\Firefox 2023-05-21 21.08 profile.json,28526947,5175.619047619048,0.002721429167,178.202,102.74,128.948,136.848
144,input/WOFF\Firefox 2023-05-21 21.09 profile(1).json,28253945,3953.40350877193,0.0029079375,176.169,111.165,119.627,132.682
145,input/WOFF\Firefox 2023-05-21 21.09 profile(2).json,30612034,7640.571428571428,0.002659508333,161.752,96.941,111.253,119.998
146,input/WOFF\Firefox 2023-05-21 21.09 profile.json,29986856,5230.282485875706,0.002685058333,165.199,99.183,111.111,125.426
147,input/WOFF\Firefox 2023-05-21 21.10 profile(1).json,28351636,4774.054054054054,0.002491,181.921,94.351,128.392,141.842
148,input/WOFF\Firefox 2023-05-21 21.10 profile.json,28773803,5769.08875739645,0.002685954167,171.224,99.608,123.758,132.165
149,input/WOFF\Firefox 2023-05-21 21.11 profile(1).json,27466723,8931.53103448276,0.002507991666,153.017,91.883,115.195,125.186
150,input/WOFF\Firefox 2023-05-21 21.11 profile(2).json,27594072,4437.809523809524,0.002493391667,159.74,96.128,115.022,118.733
151,input/WOFF\Firefox 2023-05-21 21.11 profile.json,28667164,7390.024691358025,0.002732375,172.829,102.111,130.094,141.092
152,input/WOFF\Firefox 2023-05-21 21.12 profile(1).json,27822443,8422.25165562914,0.002441791667,157.091,93.497,114.136,116.793
153,input/WOFF\Firefox 2023-05-21 21.13 profile(1).json,30077131,5990.751445086706,0.0028491124999999997,174.05,96.613,125.433,136.705
154,input/WOFF\Firefox 2023-05-21 21.13 profile(2).json,29016332,4589.920903954802,0.002898929166,186.144,109.574,129.021,142.922
155,input/WOFF\Firefox 2023-05-21 21.13 profile.json,28622920,8784.713375796178,0.0023872249999999998,169.184,96.91,114.258,126.206
156,input/WOFF\Firefox 2023-05-21 21.14 profile(1).json,28151138,6345.620253164557,0.002636004166,165.941,114.299,111.578,126.895
157,input/WOFF\Firefox 2023-05-21 21.14 profile.json,27507685,9626.028169014084,0.00244385,154.833,100.124,113.145,118.054
158,input/WOFF\Firefox 2023-05-21 21.15 profile(1).json,28136894,5653.885057471264,0.0028776833329999998,176.965,116.52,124.657,140.788
159,input/WOFF\Firefox 2023-05-21 21.15 profile(2).json,29341578,6473.116279069767,0.002643758334,167.647,103.521,114.045,129.38
160,input/WOFF\Firefox 2023-05-21 21.15 profile.json,28729129,5074.526315789473,0.0026567624999999997,161.785,96.914,116.633,123.657
161,input/WOFF\Firefox 2023-05-21 21.16 profile(1).json,28317808,4966.857142857143,0.002889675,176.123,110.23,133.328,134.91
162,input/WOFF\Firefox 2023-05-21 21.16 profile.json,28534835,5504.0,0.002551641667,163.06,99.859,122.364,124.585
163,input/WOFF\Firefox 2023-05-21 21.17 profile(1).json,29057330,7886.27027027027,0.002579533333,162.471,96.775,109.758,123.289
164,input/WOFF\Firefox 2023-05-21 21.17 profile(2).json,28903516,5560.5,0.0022781625,163.103,101.749,108.568,122.718
165,input/WOFF\Firefox 2023-05-21 21.17 profile.json,28163994,6641.828571428571,0.00309015,188.241,104.351,144.694,152.748
166,input/WOFF\Firefox 2023-05-21 21.18 profile(1).json,27711842,6235.011764705882,0.002823225,191.205,123.406,141.539,148.898
167,input/WOFF\Firefox 2023-05-21 21.18 profile.json,28891155,6579.061728395061,0.002219133334,159.183,91.435,106.512,120.5
168,input/WOFF\Firefox 2023-05-21 21.19 profile(1).json,27699665,6074.130177514793,0.0026479249999999998,172.479,113.347,117.139,134.305
169,input/WOFF\Firefox 2023-05-21 21.19 profile(2).json,29134362,8343.63870967742,0.0026549374999999997,161.013,98.068,113.621,125.85
170,input/WOFF\Firefox 2023-05-21 21.19 profile.json,27931139,6421.62962962963,0.002520470834,165.243,109.965,122.218,133.718
171,input/WOFF\Firefox 2023-05-21 21.20 profile(1).json,29296018,6708.116959064328,0.0026806,179.32,103.5,120.899,135.519
172,input/WOFF\Firefox 2023-05-21 21.20 profile.json,27340091,3817.5403726708073,0.002622775,162.774,113.064,118.178,132.082
173,input/WOFF\Firefox 2023-05-21 21.21 profile(1).json,27870550,2698.942528735632,0.002784029167,178.039,111.216,133.968,134.298
174,input/WOFF\Firefox 2023-05-21 21.21 profile.json,28408973,6002.636363636364,0.002817620833,176.015,109.602,122.553,135.636
175,input/WOFF\Firefox 2023-05-21 21.22 profile(1).json,29612485,7153.315068493151,0.002816066667,171.251,95.667,114.366,130.147
176,input/WOFF\Firefox 2023-05-21 21.22 profile.json,28676156,6526.579881656805,0.0028268583329999998,166.369,97.334,119.424,127.415
177,input/WOFF\Firefox 2023-05-21 21.23 profile(1).json,28002849,4048.6746987951806,0.0029341874999999997,184.384,132.752,136.898,137.607
178,input/WOFF\Firefox 2023-05-21 21.23 profile(2).json,27754933,7399.420289855072,0.0024011958339999998,155.145,95.777,112.875,115.21
179,input/WOFF\Firefox 2023-05-21 21.23 profile.json,29927107,8682.792899408283,0.002605641667,170.531,101.974,115.679,128.151
180,input/WOFF\Firefox 2023-05-21 21.24 profile(1).json,28532019,5595.976047904192,0.002782783333,177.866,107.954,128.901,132.373
181,input/WOFF\Firefox 2023-05-21 21.24 profile.json,29344169,8437.64705882353,0.002502070833,168.117,101.908,116.198,126.039
182,input/WOFF\Firefox 2023-05-21 21.25 profile(1).json,29715853,6139.809523809524,0.002552133333,163.254,106.195,120.417,123.971
183,input/WOFF\Firefox 2023-05-21 21.25 profile(2).json,29341883,5954.190476190476,0.002490658333,158.16,93.833,115.313,120.592
184,input/WOFF\Firefox 2023-05-21 21.25 profile.json,30023112,9061.068322981366,0.002691416667,163.624,99.691,108.28,123.936
185,input/WOFF\Firefox 2023-05-21 21.26 profile(1).json,29118029,9869.793103448275,0.0028948,180.28,109.428,126.248,134.218
186,input/WOFF\Firefox 2023-05-21 21.26 profile.json,28145529,8537.837837837838,0.0028057041669999998,176.698,108.808,126.997,138.528
187,input/WOFF\Firefox 2023-05-21 21.27 profile(1).json,27738394,5868.6,0.002916679167,183.806,115.667,134.94,142.188
188,input/WOFF\Firefox 2023-05-21 21.27 profile(2).json,29046319,6132.363636363636,0.0026554499999999997,164.041,99.641,115.353,126.412
189,input/WOFF\Firefox 2023-05-21 21.27 profile.json,28151967,8674.76923076923,0.0027310125,165.125,99.824,108.61,122.516
190,input/WOFF\Firefox 2023-05-21 21.28 profile(1).json,28301708,7287.0,0.002687854166,166.009,96.763,117.698,125.863
191,input/WOFF\Firefox 2023-05-21 21.28 profile.json,28635906,7111.660606060606,0.002878675,183.86,114.122,126.872,145.506
192,input/WOFF\Firefox 2023-05-21 21.29 profile(1).json,27477951,5100.09756097561,0.0025714416669999998,175.088,112.476,126.89,134.642
193,input/WOFF\Firefox 2023-05-21 21.29 profile(2).json,29007273,5116.549019607844,0.002850308334,185.931,124.886,138.816,142.673
194,input/WOFF\Firefox 2023-05-21 21.29 profile.json,28504067,8246.4,0.002509291667,165.837,104.873,113.287,127.065
195,input/WOFF\Firefox 2023-05-21 21.30 profile(2).json,29718250,6494.933333333333,0.0025876875,159.279,100.819,111.364,121.087
196,input/WOFF\Firefox 2023-05-21 21.30 profile.json,27865808,11152.767123287671,0.002440845834,152.485,85.093,109.312,118.837
197,input/WOFF\Firefox 2023-05-21 21.31 profile(1).json,27831913,6649.846153846154,0.002536508333,160.707,106.244,116.222,120.702
198,input/WOFF\Firefox 2023-05-21 21.31 profile.json,28834987,7063.111111111111,0.003171458334,204.017,137.477,148.331,167.773
199,input/WOFF\Firefox 2023-05-21 21.32 profile(1).json,28625078,5191.473053892216,0.002532545833,156.679,97.642,112.005,122.942
200,input/WOFF\Firefox 2023-05-21 21.32 profile(2).json,28940254,5729.798816568047,0.002835175,176.593,102.879,116.179,135.022
201,input/WOFF\Firefox 2023-05-21 21.32 profile.json,29347490,6508.636942675159,0.002804516667,172.318,102.622,119.194,130.773
202,input/WOFF\Firefox 2023-05-21 21.33 profile.json,27930170,4928.674698795181,0.0027262333339999997,179.416,124.502,135.801,138.606
203,input/WOFF\Firefox 2023-05-21 21.34 profile(1).json,27482882,6912.852071005917,0.002688554166,185.961,121.182,133.546,143.628
204,input/WOFF\Firefox 2023-05-21 21.34 profile(2).json,29066566,8005.7,0.003006875,184.928,109.191,142.455,148.467
205,input/WOFF\Firefox 2023-05-21 21.34 profile.json,28478820,8007.2,0.0027448999999999998,171.283,108.524,127.211,133.043
206,input/WOFF\Firefox 2023-05-21 21.35 profile.json,28204212,7729.756097560976,0.002806808334,178.717,112.59,131.773,137.445
207,input/WOFF\Firefox 2023-05-21 21.36 profile(1).json,28457569,6141.545454545455,0.0022559791659999997,174.072,100.035,116.817,130.34
208,input/WOFF\Firefox 2023-05-21 21.36 profile(2).json,27593854,7398.478527607362,0.0027575374999999997,176.071,109.733,129.435,136.587
